taxon_id,scientific_name,common_name,iconic_taxon_name,species_guess,latitude,longitude,positional_accuracy,place_guess,observed_on,time_observed_at,time_zone,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,coordinates_obscured,image_url,sound_url,description,tag_list
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.57253574,-116.96227401,3.0,"1321 La Media Rd, San Diego, CA 92154, USA",2019-04-24,2019-04-24 21:09:47 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/35681846/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5785833333,-116.9622861111,,"Otay Mesa, San Diego, CA, USA",2019-05-09,2019-05-09 21:51:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/38956752/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0874061105,-116.9968650627,,Undefined location,2017-05-20,,Pacific Time (US & Canada),casual,2,0,True,False,https://static.inaturalist.org/photos/41270642/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5902735436,-117.0942143351,66.0,"Egger Highlands, San Diego, CA, USA",2019-08-29,2019-08-29 15:43:30 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/50446255/medium.jpeg,,3 owls observed using multiple natural burrows ,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6975691848,-117.1536990202,69.0,"Water St, San Diego, CA, US",2019-11-07,2019-11-07 08:46:15 UTC,UTC,research,6,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/55871854/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5775118087,-116.9650885316,122.0,"Otay Ranch, Chula Vista, CA, USA",2017-07-22,2017-07-22 23:48:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/59386093/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6587329623,-116.8267132156,40.0,United States,2010-11-26,,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/63446634/medium.jpg,,PAL10F0046,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7579925834,-117.2225884064,8.0,"Mission Bay, San Diego, CA, USA",2015-01-21,2015-01-21 22:39:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/66053299/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6386499527,-117.1116805554,92.0,"Living Coast Discovery Center, Chula Vista, CA, US",2020-02-19,2020-02-19 23:33:17 UTC,UTC,research,5,0,False,False,https://static.inaturalist.org/photos/66876040/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.2539287343,-116.37759977,1807.0,"Borrego Springs, CA 92004, USA",2014-06-10,2014-06-10 15:47:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/67188306/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.56888833,-116.986625,16.0,"Brown Field Municipal Airport, San Diego, CA, US",2020-06-11,2020-06-11 23:49:04 UTC,Pacific Time (US & Canada),research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/78226946/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5684617206,-116.9867505489,142.0,"Brown Field Municipal Airport, San Diego, CA, US",2020-06-11,2020-06-12 01:24:47 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/78248590/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0467055765,-116.9373316495,61.0,"San Diego County, CA, USA",2014-02-16,2014-02-16 18:13:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/80479079/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0436274045,-116.9366114795,15.0,"San Diego County, CA, USA",2014-02-16,2014-02-16 20:45:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/80479130/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5684145858,-116.9865225191,4.0,Brown Field,2020-07-21,2020-07-21 19:07:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/85702039/medium.jpeg,,"Brown Field, San Diego County, CA",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5684090186,-116.9866029854,1.0,Brown Field,2020-07-21,2020-07-21 19:07:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/85702050/medium.jpeg,,"Brown Field, San Diego County, CA",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5683779377,-116.9865574921,1.0,Brown Field,2020-07-21,2020-07-21 19:08:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/85702065/medium.jpeg,,"Brown Field, San Diego County, CA",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5686351189,-116.9861861124,1.0,Brown Field,2020-07-21,2020-07-21 19:09:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/85702081/medium.jpeg,,"Brown Field, San Diego County, CA",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.4025926719,-116.87768936,65.0,United States,2020-07-23,2020-07-23 17:38:25 UTC,Pacific Time (US & Canada),research,3,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/86071709/medium.jpg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.1019516667,-116.9966783333,,"San Diego Zoo Safari Park, San Diego, CA, US",2020-09-13,2020-09-13 18:42:06 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/95220891/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.8179519,-117.05601,194.0,"1 Father Junipero Serra Trail, San Diego, CA 92119, USA",2010-03-18,2010-03-18 21:37:00 UTC,Pacific Time (US & Canada),research,6,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/96475925/medium.jpeg,,Whale watching,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7723422546,-117.2169123345,122.0,"Mission Bay, San Diego, CA, USA",2020-10-25,2020-10-25 19:28:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/101970753/medium.jpeg,,"I accidentally flushed this fellow. It's the first one I've seen in the wild. 
","Burrowing, Owl, San Diego"
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5700645755,-116.9949403356,1096.0,"Otay Mesa, San Diego, CA, USA",2012-08-26,2012-08-26 18:20:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/102210684/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7755177562,-117.2217326738,8.0,"Mission Bay, San Diego, CA, USA",2015-12-01,2015-12-01 17:30:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/104491925/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0966725741,-116.144299234,4.0,"California, US",2020-12-02,2020-12-02 17:07:27 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106339774/medium.jpg,,"Sign: Tracks. Owl lands, takes a few steps and takes off",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1611977438,-116.0005921657,9.0,"California, US",2020-12-02,2020-12-02 18:32:27 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106367700/medium.jpg,,Sign: Tracks And desert Kangaroo rat burrow ,
19975,Athene cunicularia,Burrowing Owl,Aves,,33.0510463676,-116.0580323176,9.0,"California, US",2020-12-02,2020-12-02 18:46:26 UTC,Pacific Time (US & Canada),needs_id,0,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106367808/medium.jpg,,"Landed, took a step, flew. ",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1213056862,-116.0038374631,7.0,"California, US",2020-12-02,2020-12-02 18:51:03 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106367867/medium.jpg,,Sign: Tracks ,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1426161398,-116.0498509089,10.0,"California, US",2020-12-02,2020-12-02 18:56:39 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106367943/medium.jpg,,Sign Tracks,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1511252861,-116.1013151235,7.0,"California, US",2020-12-02,2020-12-02 19:03:10 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106368162/medium.jpg,,Sign: Tracks ,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1332627515,-116.1155971223,8.0,"California, US",2020-12-02,2020-12-02 19:08:11 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106368321/medium.jpg,,Sign: Tracks ,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1799349652,-116.0476721027,8.0,"California, US",2020-12-02,2020-12-02 19:15:21 UTC,Pacific Time (US & Canada),research,1,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/106368347/medium.jpg,, Sign: Tracks 4-6 inch Stride,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7548575647,-117.2449957441,31.0,"Point Loma, San Diego, CA, USA",2020-12-04,2020-12-04 17:32:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/106556983/medium.png,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7552797318,-117.2441458184,4.0,"San Diego River Estuary, San Diego, CA",2020-12-10,2020-12-10 20:53:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/107021578/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7550694444,-117.244575,,"Point Loma, San Diego, CA, USA",2020-12-10,2020-12-10 22:22:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/107024419/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.54708,-117.1143805,42.0,"Tijuana River National Estuary, San Diego, CA, US",2020-12-08,2020-12-08 17:11:43 UTC,Pacific Time (US & Canada),research,1,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/107442804/medium.jpg,,Sign: Tracks ,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6898843976,-117.1384979412,3565.0,"Barrio Logan, San Diego, CA, USA",2020-12-16,,UTC,research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/107633206/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.1783457347,-116.1005143477,151.0,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",2020-12-16,2020-12-16 17:42:03 UTC,Pacific Time (US & Canada),research,1,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/107767501/medium.jpg,,Sign: Tracks   6-8” stride,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7392896322,-117.2199448857,50.0,"San Diego County, US-CA, US",2020-12-23,2020-12-23 19:21:00 UTC,Pacific Time (US & Canada),research,5,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/108127759/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0097818351,-117.3211944563,2.0,"San Diego County, US-CA, US",2020-12-22,2020-12-22 16:58:40 UTC,Pacific Time (US & Canada),research,3,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/108191288/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.75515,-117.24465,10.0,"Point Loma, San Diego, CA, USA",2020-12-24,2020-12-24 18:51:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108200516/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.00336182,-117.2757829034,15.0,"Solana Beach, CA, USA",2020-12-21,2020-12-21 23:23:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108305190/medium.jpg,,,"Bird, Burrowing Owl, San Elijo Lagoon--Nature Center Loop"
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5757222968,-116.8082273515,3553.0,"San Diego County, CA, USA",2013-05-17,2013-05-17 17:53:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108349167/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7552121757,-117.2447914725,24.0,"Bacon St, San Diego, CA, US",2020-12-27,2020-12-27 13:19:56 UTC,UTC,research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108432087/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7544582331,-117.246182885,65.0,"W Point Loma Blvd, San Diego, CA, US",2020-12-29,2020-12-29 15:40:38 UTC,UTC,research,3,0,False,False,https://static.inaturalist.org/photos/108652357/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7554394393,-117.2419178089,61.0,"Point Loma, San Diego, CA, USA",2020-12-05,2020-12-05 11:58:00 UTC,UTC,research,5,0,False,False,https://static.inaturalist.org/photos/108665168/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7548723245,-117.2466930386,15.0,Robb Field,2020-12-29,2020-12-29 22:52:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108669134/medium.jpeg,,"Robb Field, San Diego County, CA",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7542333333,-117.243525,,"Point Loma, San Diego, CA, USA",2021-01-01,2021-01-01 18:53:00 UTC,Pacific Time (US & Canada),research,6,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108948699/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7165656307,-117.321792501,90.0,"San Diego County, US-CA, US",2021-01-01,2021-01-01 18:34:00 UTC,Pacific Time (US & Canada),research,5,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/108963458/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7556036981,-117.2420975456,40.0,"San Diego River, San Diego, CA, US",2021-01-01,2021-01-01 18:54:47 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108963699/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7552175764,-117.2448169706,31.0,"Robb Field/San Diego River, San Diego, CA",2021-01-01,2021-01-01 17:53:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/108990150/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7271862412,-117.2408531098,22.0,"San Diego County, US-CA, US",2021-01-01,2021-01-01 16:07:06 UTC,Pacific Time (US & Canada),research,6,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/109074249/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.75518,-117.24467,12.0,"Point Loma, San Diego, CA, USA",2021-01-04,2021-01-04 18:00:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/109335226/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0035777778,-117.2753861111,,"Solana Beach, CA, USA",2021-01-08,2021-01-08 19:44:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/109589517/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033266667,-117.2756416667,,"San Elijo Lagoon, San Diego, CA, USA",2021-01-08,2021-01-08 18:44:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/109592567/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033333333,-117.2756716667,4.0,"Northeastern San Diego, Solana Beach, CA, US",2021-01-09,2021-01-09 15:22:14 UTC,UTC,research,2,0,False,False,https://static.inaturalist.org/photos/125521895/medium.jpg,,"Size and colorong seems to indicate that this is a female. 
",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7553125193,-117.2448018377,87.0,"San Diego River, San Diego, CA, US",2021-01-09,2021-01-09 23:43:42 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/109686877/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7565577821,-117.2331708696,244.0,"Point Loma Heights, San Diego, CA, USA",2020-12-13,2020-12-13 10:58:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/109820603/medium.jpg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Burrowing Owl,33.0034262773,-117.2757875402,1.0,"Solana Beach, CA, USA",2021-01-17,2021-01-17 18:04:00 UTC,Pacific Time (US & Canada),needs_id,0,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/110430925/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7544283333,-117.2458683333,,"Point Loma, San Diego, CA, USA",2021-01-01,2021-01-01 09:02:00 UTC,UTC,research,4,0,False,False,https://static.inaturalist.org/photos/110719380/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033844129,-117.2757946877,8.0,"Solana Beach, CA, USA",2021-01-26,2021-01-26 22:11:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/111281177/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7552216633,-117.245761156,17.0,"Ocean Beach, San Diego, CA, USA",2020-12-26,2020-12-26 19:04:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/111370311/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033638833,-117.2757033333,5.0,"Northeastern San Diego, Solana Beach, CA, US",2021-01-30,2021-01-30 10:45:43 UTC,UTC,research,2,0,False,False,https://static.inaturalist.org/photos/111528496/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0165850885,-117.2515061359,1248.0,"Encinitas, CA, USA",2021-01-30,2021-01-30 21:21:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/111559246/medium.jpeg,,,aaronallison
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0158248758,-117.2503423691,61.0,"Encinitas, CA, USA",2021-01-29,2021-01-29 20:01:00 UTC,UTC,research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/111558767/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0106459935,-117.2766047493,285.0,"San Elijo Lagoon, Encinitas, CA, US",2021-01-30,2021-01-30 17:18:04 UTC,UTC,research,2,0,False,False,https://static.inaturalist.org/photos/111572747/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6855720458,-116.9998378903,8.0,"San Diego County, CA, USA",2021-01-31,2021-01-31 17:01:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/111646927/medium.jpeg,,"Sweetwater Reservoir, San Diego County, CA",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0034305404,-117.2758159018,8.0,"Solana Beach, CA, USA",2021-02-03,2021-02-03 21:33:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/111979234/medium.jpg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.1019166531,-116.9966080786,5.0,"San Diego Zoo Safari Park, San Diego, CA, US",2021-02-08,2021-02-08 11:52:34 UTC,UTC,casual,3,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/112368894/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Athene cunicularia,33.0956336979,-116.2807989187,11658.0,"Anza-Borrego Desert State Park, Julian, CA, US",2020-02-15,2020-02-15 10:44:00 UTC,UTC,research,4,0,False,False,https://static.inaturalist.org/photos/112630669/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0710666795,-117.2839974269,50713.0,"Encinitas, CA, US",2021-01-31,2021-01-31 09:07:51 UTC,UTC,research,3,0,False,False,https://static.inaturalist.org/photos/112828007/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033683125,-117.2757039965,4.0,"Northeastern San Diego, Solana Beach, CA, US",2021-02-15,2021-02-15 11:29:12 UTC,UTC,research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/113024299/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.2155283333,-117.4039216667,3.0,"Marine Corps Base Camp Pendleton, Oceanside, CA, US",2021-02-16,2021-02-16 16:14:21 UTC,UTC,research,3,0,False,False,https://static.inaturalist.org/photos/113143284/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5624166667,-117.1231766667,,"Tijuana Estuary, Imperial Beach, CA, USA",2021-02-21,2021-02-21 21:24:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/113647820/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5626,-117.1232833333,,"Imperial Beach, CA, USA",2021-02-21,2021-02-21 22:22:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/113650400/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.003064,-117.276658,705.0,"San Elijo Lagoon, CA",2021-02-23,2021-02-23 19:34:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/113813661/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033142195,-117.2757686714,31.0,"Solana Beach, CA, USA",2021-02-24,2021-02-24 21:20:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/114000590/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033694978,-117.2756382338,35.0,"Northeastern San Diego, Solana Beach, CA, US",2021-03-10,2021-03-10 10:59:52 UTC,UTC,research,3,0,False,False,https://static.inaturalist.org/photos/115462379/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7548926566,-117.2471657381,19.0,"San Diego River, San Diego, CA, US",2021-01-03,2021-01-03 09:46:30 UTC,UTC,research,3,0,False,False,https://static.inaturalist.org/photos/115875243/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0477897459,-117.3185306793,8.0,"San Diego County, US-CA, US",2021-01-16,2021-01-16 23:44:00 UTC,Pacific Time (US & Canada),research,3,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/116085306/medium.jpeg,,Beside a popular lagoon trail,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0353445,-117.2836216667,5.0,"Santa Fe Dr, Encinitas, CA, US",2021-03-05,2021-03-05 16:04:05 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/116416784/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.003419293,-117.2757671417,24.0,"San Elijo Lagoon, Solana Beach, CA, US",2021-02-13,2021-02-13 18:45:44 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/116552051/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.8251214554,-116.7663743833,24.0,"Rancho Palo Verde, Alpine, CA, US",2021-03-05,2021-03-05 13:08:45 UTC,UTC,research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/116569996/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.8232972147,-116.7663442346,439.0,"Rancho Palo Verde, Alpine, CA, US",2021-03-02,2021-03-02 20:25:30 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/116583383/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0115671057,-117.2762292079,31.0,"Cardiff, Encinitas, CA 92007, USA",2021-03-16,2021-03-16 15:52:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/116631099/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0999984741,-117.0,90.0,San Diego,2021-03-21,2021-03-22 00:29:20 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/116882946/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.755317,-117.2437,,"Robb Field San Diego, California",2018-03-06,2018-03-07 02:39:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/117005696/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5707314821,-116.9624712314,5.0,"Brown Field, Otay Mesa; San Diego, California ",2021-04-06,2021-04-06 16:01:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/119434307/medium.jpeg,,,
